Position	Frequency	Label	N
65099	1		
65100	1		
65101	1		
65102	1		
65103	1		
65104	1		
65105	1		
65106	1		
65107	1		
65108	1		
65109	1		
65110	1		
65111	1		
65112	1		
65113	1		
65114	1		
65115	1		
65116	1		
65117	1		
65118	1		
65119	1		
65120	1		
65121	1		
65122	1		
65123	1		
65124	1		
65125	1		
65126	1		
65127	1		
65128	1		
65129	1		
65130	1		
65131	1		
65132	1		
65133	1		
65134	1		
65135	1		
65136	1		
65137	1		
65138	1		
65139	1		
65140	1		
65141	1		
65142	1		
65143	1		
65144	1		
65145	1		
65146	1		
65147	1		
65148	1		
65149	1		
65150	1		
65151	1		
65152	1		
65153	1		
65154	1		
65155	1		
65156	1		
65157	1		
65158	1		
65159	1		
65160	1		
65161	1		
65162	1		
65163	1		
65164	1		
65165	1		
65166	1		
65167	1		
65168	1		
65169	1		
65170	1		
65171	1		
65172	1		
65173	1		
65174	1		
65175	1		
65176	1		
65177	1		
65178	1		
65179	1		
65180	1		
65181	1		
65182	1		
65183	1		
65184	1		
65185	1		
65186	1		
65187	1		
65188	1		
65189	1		
65190	1		
65191	1		
65192	1		
65193	1		
65194	1		
65195	1		
65196	1		
65197	1		
65198	1		
65199	1		
65200	1		
65201	1		
65202	1		
65203	1		
65204	1		
65205	1		
65206	1		
65207	1		
65208	1		
65209	1		
65210	1		
65211	1		
65212	1		
65213	1		
65214	1		
65215	1		
65216	1		
65217	1		
65218	1		
65219	1		
65220	1		
65221	1		
65222	1		
65223	1		
65224	1		
65225	1		
65226	1		
65227	1		
65228	1		
65229	1		
65230	1		
65231	1		
65232	1		
65233	1		
65234	1		
65235	1		
65236	1		
65237	1		
65238	1		
65239	1		
65240	1		
65241	1		
65242	1		
65243	1		
65244	1		
65245	1		
65246	1		
65247	1		
65248	1		
65249	1		
65250	1		
65251	1		
65252	1		
65253	1		
65254	1		
65255	1		
65256	1		
65257	1		
65258	1		
65259	1		
65260	1		
65261	1		
65262	1		
65263	1		
65264	1		
65265	1		
65266	1		
65267	1		
65268	1		
65269	1		
65270	1		
65271	1		
65272	1		
65273	1		
65274	1		
65275	1		
65276	1		
65277	1		
65278	1		
65279	1		
65280	1		
65281	1		
65282	1		
65283	1		
65284	1		
65285	1		
65286	1		
65287	1		
65288	1		
65289	1		
65290	1		
65291	1		
65292	1		
65293	1		
65294	1		
65295	1		
65296	1		
65297	1		
65298	1		
65299	1		
65300	1		
65301	1		
65302	1		
65303	1		
65304	1		
65305	1		
65306	1		
65307	1		
65308	1		
65309	1		
65310	1		
65311	1		
65312	1		
65313	1		
65314	1		
65315	1		
65316	1		
65317	1		
65318	1		
65319	1		
65320	1		
65321	1		
65322	1		
65323	1		
65324	1		
65325	1		
65326	1		
65327	1		
65328	1		
65329	1		
65330	1		
65331	1		
65332	1		
65333	1		
65334	1		
65335	1		
65336	1		
65337	1		
65338	1		
65339	1		
65340	1		
65341	1		
65342	1		
65343	1		
65344	1		
65345	1		
65346	1		
65347	1		
65348	1		
65349	1		
65350	1		
65351	1		
65352	1		
65353	1		
65354	1		
65355	1		
65356	1		
65357	1		
65358	1		
65359	1		
65360	1		
65361	1		
65362	1		
65363	1		
65364	1		
65365	1		
65366	1		
65367	1		
65368	1		
65369	1		
65370	1		
65371	1		
65372	1		
65373	1		
65374	1		
65375	1		
65376	1		
65377	1		
65378	1		
65379	1		
65380	1		
65381	1		
65382	1		
65383	1		
65384	1		
65385	1		
65386	1		
65387	1		
65388	1		
65389	1		
65390	1		
65391	1		
65392	1		
65393	1		
65394	1		
65395	1		
65396	1		
65397	1		
65398	1		
65399	1		
65400	1		
65401	1		
65402	1		
65403	1		
65404	1		
65405	1		
65406	1		
65407	1		
65408	1		
65409	1		
65410	1		
65411	1		
65412	1		
65413	1		
65414	1		
65415	1		
65416	1		
65417	1		
65418	1		
65419	1		
65420	1		
65421	1		
65422	1		
65423	1		
65424	1		
65425	1		
65426	1		
65427	1		
65428	1		
65429	1		
65430	1		
65431	1		
65432	1		
65433	1		
65434	1		
65435	1		
65436	1		
65437	1		
65438	1		
65439	1		
65440	1		
65441	1		
65442	1		
65443	1		
65444	1		
65445	1		
65446	1		
65447	1		
65448	1		
65449	1		
65450	1		
65451	1		
65452	1		
65453	1		
65454	1		
65455	1		
65456	1		
65457	1		
65458	1		
65459	1		
65460	1		
65461	1		
65462	1		
65463	1		
65464	1		
65465	1		
65466	1		
65467	1		
65468	1		
65469	1		
65470	1		
65471	1		
65472	1		
65473	1		
65474	1		
65475	1		
65476	1		
65477	1		
65478	1		
65479	1		
65480	1		
65481	1		
65482	1		
65483	1		
65484	1		
65485	1		
65486	1		
65487	1		
65488	1		
65489	1		
65490	1		
65491	1		
65492	1		
65493	1		
65494	1		
65495	1		
65496	1		
65497	1		
65498	1		
65499	1		
65500	1		
65501	1		
65502	1		
65503	1		
65504	1		
65505	1		
65506	1		
65507	1		
65508	1		
65509	1		
65510	1		
65511	1		
65512	1		
65513	1		
65514	1		
65515	1		
65516	1		
65517	1		
65518	1		
65519	1		
65520	1		
65521	1		
65522	1		
65523	1		
65524	1		
65525	1		
65526	1		
65527	1		
65528	1		
65529	1		
65530	1		
65531	1		
65532	1		
65533	1		
65534	1		
65535	1		
65536	1		
65537	1		
65538	1		
65539	1		
65540	1		
65541	1		
65542	1		
65543	1		
65544	1		
65545	1		
65546	1		
65547	1		
65548	1		
65549	1		
65550	1		
65551	1		
65552	1		
65553	1		
65554	1		
65555	1		
65556	1		
65557	1		
65558	1		
65559	1		
65560	1		
65561	1		
65562	1		
65563	1		
65564	1		
65565	1		
65566	1		
65567	1		
65568	1		
65569	1		
65570	1		
65571	1		
65572	1		
65573	1		
65574	1		
65575	1		
65576	1		
65577	1		
65578	1		
65579	1		
65580	1		
65581	1		
65582	1		
65583	1		
65584	1		
65585	1		
65586	1		
65587	1		
65588	1		
65589	1		
65590	1		
65591	1		
65592	1		
65593	1		
65594	1		
65595	1		
65596	1		
65597	1		
65598	1		
65599	1		
65600	1		
65601	1		
65602	1		
65603	1		
65604	1		
65605	1		
65606	1		
65607	1		
65608	1		
65609	1		
65610	1		
65611	1		
65612	1		
65613	1		
65614	1		
65615	1		
65616	1		
65617	1		
65618	1		
65619	1		
65620	1		
65621	1		
65622	1		
65623	1		
65624	1		
65625	1		
65626	1		
65627	1		
65628	1		
65629	1		
65630	1		
65631	1		
65632	1		
65633	1		
65634	1		
65635	1		
65636	1		
65637	1		
65638	1		
65639	1		
65640	1		
65641	1		
65642	1		
65643	1		
65644	1		
65645	1		
65646	1		
65647	1		
65648	1		
65649	1		
65650	1		
65651	1		
65652	1		
65653	1		
65654	1		
65655	1		
65656	1		
65657	1		
65658	1		
65659	1		
65660	1		
65661	1		
65662	1		
65663	1		
65664	1		
65665	1		
65666	1		
65667	1		
65668	1		
65669	1		
65670	1		
65671	1		
65672	1		
65673	1		
65674	1		
65675	1		
65676	1		
65677	1		
65678	1		
65679	1		
65680	1		
65681	1		
65682	1		
65683	1		
65684	1		
65685	1		
65686	1		
65687	1		
65688	1		
65689	1		
65690	1		
65691	1		
65692	1		
65693	1		
65694	1		
65695	1		
65696	1		
65697	1		
65698	1		
65699	1		
65700	1		
65701	1		
65702	1		
65703	1		
65704	1		
65705	1		
65706	1		
65707	1		
65708	1		
65709	1		
65710	1		
65711	1		
65712	1		
65713	1		
65714	1		
65715	1		
65716	1		
65717	1		
65718	1		
65719	1		
65720	1		
65721	1		
65722	1		
65723	1		
65724	1		
65725	1		
65726	1		
65727	1		
65728	1		
65729	1		
65730	1		
65731	1		
65732	1		
65733	1		
65734	1		
65735	1		
65736	1		
65737	1		
65738	1		
65739	1		
65740	1		
65741	1		
65742	1		
65743	1		
65744	1		
65745	1		
65746	1		
65747	1		
65748	1		
65749	1		
65750	1		
65751	1		
65752	1		
65753	1		
65754	1		
65755	1		
65756	1		
65757	1		
65758	1		
65759	1		
65760	1		
65761	1		
65762	1		
65763	1		
65764	1		
65765	1		
65766	1		
65767	1		
65768	1		
65769	1		
65770	1		
65771	1		
65772	1		
65773	1		
65774	1		
65775	1		
65776	1		
65777	1		
65778	1		
65779	1		
65780	1		
65781	1		
65782	1		
65783	1		
65784	1		
65785	1		
65786	1		
65787	1		
65788	1		
65789	1		
65790	1		
65791	1		
65792	1		
65793	1		
65794	1		
65795	1		
65796	1		
65797	1		
65798	1		
65799	1		
65800	1		
65801	1		
65802	1		
65803	1		
65804	1		
65805	1		
65806	1		
65807	1		
65808	1		
65809	1		
65810	1		
65811	1		
65812	1		
65813	1		
65814	1		
65815	1		
65816	1		
65817	1		
65818	1		
65819	1		
65820	1		
65821	1		
65822	1		
65823	1		
65824	1		
65825	1		
65826	1		
65827	1		
65828	1		
65829	1		
65830	1		
65831	1		
65832	1		
65833	1		
65834	1		
65835	1		
65836	1		
65837	1		
65838	1		
65839	1		
65840	1		
65841	1		
65842	1		
65843	1		
65844	1		
65845	1		
65846	1		
65847	1		
65848	1		
65849	1		
65850	1		
65851	1		
65852	1		
65853	1		
65854	1		
65855	1		
65856	1		
65857	1		
65858	1		
65859	1		
65860	1		
65861	1		
65862	1		
65863	1		
65864	1		
65865	1		
65866	1		
65867	1		
65868	1		
65869	1		
65870	1		
65871	1		
65872	1		
65873	1		
65874	1		
65875	1		
65876	1		
65877	1		
65878	1		
65879	1		
65880	1		
65881	1		
65882	1		
65883	1		
65884	1		
65885	1		
65886	1		
65887	1		
65888	1		
65889	1		
65890	1		
65891	1		
65892	1		
65893	1		
65894	1		
65895	1		
65896	1		
65897	1		
65898	1		
65899	1		
65900	1		
65901	1		
65902	1		
65903	1		
65904	1		
65905	1		
65906	1		
65907	1		
65908	1		
65909	1		
65910	1		
65911	1		
65912	1		
65913	1		
65914	1		
65915	1		
65916	1		
65917	1		
65918	1		
65919	1		
65920	1		
65921	1		
65922	1		
65923	1		
65924	1		
65925	1		
65926	1		
65927	1		
65928	1		
65929	1		
65930	1		
65931	1		
65932	1		
65933	1		
65934	1		
65935	1		
65936	1		
65937	1		
65938	1		
65939	1		
65940	1		
65941	1		
65942	1		
65943	1		
65944	1		
65945	1		
65946	1		
65947	1		
65948	1		
65949	1		
65950	1		
65951	1		
65952	1		
65953	1		
65954	1		
65955	1		
65956	1		
65957	1		
65958	1		
65959	1		
65960	1		
65961	1		
65962	1		
65963	1		
65964	1		
65965	1		
65966	1		
65967	1		
65968	1		
65969	1		
65970	1		
65971	1		
65972	1		
65973	1		
65974	1		
65975	1		
65976	1		
65977	1		
65978	1		
65979	1		
65980	1		
65981	1		
65982	1		
65983	1		
65984	1		
65985	1		
65986	1		
65987	1		
65988	1		
65989	1		
65990	1		
65991	1		
65992	1		
65993	1		
65994	1		
65995	1		
65996	1		
65997	1		
65998	1		
65999	1		
66000	1		
66001	1		
66002	1		
66003	1		
66004	1		
66005	1		
66006	1		
66007	1		
66008	1		
66009	1		
66010	1		
66011	1		
66012	1		
66013	1		
66015	4225		
66016	4224		
66017	4224		
66018	4224		
66019	4224		
66020	4224		
66021	4224		
66022	4224		
66023	4224		
66024	4224		
66025	4224		
66026	4224		
66027	4224		
66028	4224		
66029	4224		
66030	4224		
66031	4224		
66032	4224		
66033	4224		
66034	4224		
66035	4224		
66036	4224		
66037	4224		
66038	4224		
66039	4224		
66040	4224		
66041	4224		
66042	4224		
66043	4224		
66044	4224		
66045	4224		
66046	4224		
66047	4224		
66048	4224		
66049	4224		
66050	4224		
66051	4224		
66052	4224		
66053	4224		
66054	4224		
66055	4224		
66056	4224		
66057	4224		
66058	4224		
66059	4224		
66060	4224		
66061	4224		
66062	4224		
66063	4224		
66064	4224		
66065	4224		
66066	4224		
66067	4224		
66068	4224		
66069	4224		
66070	4224		
66071	4224		
66072	4224		
66073	4224		
66074	4224		
66075	4224		
66076	4224		
66077	4224		
66078	4224		
66079	4224		
66080	4224		
66081	4224		
66082	4224		
66083	4224		
66084	4224		
66085	4224		
66086	4224		
66087	4224		
66088	4224		
66089	4224		
66090	4224		
66091	4224		
66092	4224		
66093	4224		
66094	4224		
66095	4224		
66096	4224		
66097	4224		
66098	4224		
66099	4224		
66100	4224		
66101	4224		
66102	4224		
66103	4224		
66104	4224		
66105	4224		
66106	4224		
66107	4224		
66108	4224		
66109	4224		
66110	4224		
66111	4224		
66112	4224		
66113	4224		
66114	4224		
66115	4224		
66116	4224		
66117	4224		
66118	4224		
66119	4224		
66120	4224		
66121	4224		
66122	4224		
66123	4224		
66124	4224		
66125	4224		
66126	4224		
66127	4224		
66128	4224		
66129	4224		
66130	4224		
66131	4224		
66132	4224		
66133	4224		
66134	4224		
66135	4224		
66136	4224		
66137	4224		
66138	4224		
66139	4224		
66140	4224		
66141	4224		
66142	4224		
66143	4224		
66144	4224		
66145	4224		
66146	4224		
66147	4224		
66148	4224		
66149	4224		
66150	4224		
66151	4224		
66152	4224		
66153	4224		
66154	4224		
66155	4224		
66156	4224		
66157	4224		
66158	4224		
66159	4224		
66160	4224		
66161	4224		
66162	4224		
66163	4224		
66164	4224		
66165	4224		
66166	4224		
66167	4224		
66168	4224		
66169	4224		
66170	4224		
66171	4224		
66172	4224		
66173	4224		
66174	4224		
66175	4224		
66176	4224		
66177	4224		
66178	4224		
66179	4224		
66180	4224		
66181	4224		
66182	4224		
66183	4224		
66184	4224		
66185	4224		
66186	4224		
66187	4224		
66188	4224		
66189	4224		
66190	4224		
66191	4224		
66192	4224		
66193	4224		
66194	4224		
66195	4224		
66196	4224		
66197	4224		
66198	4224		
66199	4224		
66200	4224		
66201	4224		
66202	4224		
66203	4224		
66204	4224		
66205	4224		
66206	4224		
66207	4224		
66208	4224		
66209	4224		
66210	4224		
66211	4224		
66212	4224		
66213	4224		
66214	4224		
66215	4224		
66216	4224		
66217	4224		
66218	4224		
66219	4224		
66220	4224		
66221	4224		
66222	4224		
66223	4224		
66224	4224		
66225	4224		
66226	4224		
66227	4224		
66228	4224		
66229	4224		
66230	4224		
66231	4224		
66232	4224		
66233	4224		
66234	4224		
66235	4224		
66236	4224		
66237	4224		
66238	4224		
66239	4224		
66240	4224		
66241	4224		
66242	4224		
66243	4224		
66244	4224		
66245	4224		
66246	4224		
66247	4224		
66248	4224		
66249	4224		
66250	4224		
66251	4224		
66252	4224		
66253	4224		
66254	4224		
66255	4224		
66256	4224		
66257	4224		
66258	4224		
66259	4224		
66260	4224		
66261	4224		
66262	4224		
66263	4224		
66264	4224		
66265	4224		
66266	4224		
66267	4224		
66268	4224		
66269	4224		
66270	4224		
66271	4224		
66272	4224		
66273	4224		
66274	4224		
66275	4224		
66276	4224		
66277	4224		
66278	4224		
66279	4224		
66280	4224		
66281	4224		
66282	4224		
66283	4224		
66284	4224		
66285	4224		
66286	4224		
66287	4224		
66288	4224		
66289	4224		
66290	4224		
66291	4224		
66292	4224		
66293	4224		
66294	4224		
66295	4224		
66296	4224		
66297	4224		
66298	4224		
66299	4224		
66300	4224		
66301	4224		
66302	4224		
66303	4224		
66304	4224		
66305	4224		
66306	4224		
66307	4224		
66308	4224		
66309	4224		
66310	4224		
66311	4224		
66312	4224		
66313	4224		
66314	4224		
66315	4224		
66316	4224		
66317	4224		
66318	4224		
66319	4224		
66320	4224		
66321	4224		
66322	4224		
66323	4224		
66324	4224		
66325	4224		
66326	4224		
66327	4224		
66328	4224		
66329	4224		
66330	4224		
66331	4224		
66332	4224		
66333	4224		
66334	4224		
66335	4224		
66336	4224		
66337	4224		
66338	4224		
66339	4224		
66340	4224		
66341	4224		
66342	4224		
66343	4224		
66344	4224		
66345	4224		
66346	4224		
66347	4224		
66348	4224		
66349	4224		
66350	4224		
66351	4224		
66352	4224		
66353	4224		
66354	4224		
66355	4224		
66356	4224		
66357	4224		
66358	4224		
66359	4224		
66360	4224		
66361	4224		
66362	4224		
66363	4224		
66364	4224		
66365	4224		
66366	4224		
66367	4224		
66368	4224		
66369	4224		
66370	4224		
66371	4224		
66372	4224		
66373	4224		
66374	4224		
66375	4224		
66376	4224		
66377	4224		
66378	4224		
66379	4224		
66380	4224		
66381	4224		
66382	4224		
66383	4224		
66384	4224		
66385	4224		
66386	4224		
66387	4224		
66388	4224		
66389	4224		
66390	4224		
66391	4224		
66392	4224		
66393	4224		
66394	4224		
66395	4224		
66396	4224		
66397	4224		
66398	4224		
66399	4224		
66400	4224		
66401	4224		
66402	4224		
66403	4224		
66404	4224		
66405	4224		
66406	4224		
66407	4224		
66408	4224		
66409	4224		
66410	4224		
66411	4224		
66412	4224		
66413	4224		
66414	4224		
66415	4224		
66416	4224		
66417	4224		
66418	4224		
66419	4224		
66420	4224		
66421	4224		
66422	4224		
66423	4224		
66424	4224		
66425	4224		
66426	4224		
66427	4224		
66428	4224		
66429	4224		
66430	4224		
66431	4224		
66432	4224		
66433	4224		
66434	4224		
66435	4224		
66436	4224		
66437	4224		
66438	4224		
66439	4224		
66440	4224		
66441	4224		
66442	4224		
66443	4224		
66444	4224		
66445	4224		
66446	4224		
66447	4224		
66448	4224		
66449	4224		
66450	4224		
66451	4224		
66452	4224		
66453	4224		
66454	4224		
66455	4224		
66456	4224		
66457	4224		
66458	4224		
66459	4224		
66460	4224		
66461	4224		
66462	4224		
66463	4224		
66464	4224		
66465	4224		
66466	4224		
66467	4224		
66468	4224		
66469	4224		
66470	4224		
66471	4224		
66472	4224		
66473	4224		
66474	4224		
66475	4224		
66476	4224		
66477	4224		
66478	4224		
66479	4224		
66480	4224		
66481	4224		
66482	4224		
66483	4224		
66484	4224		
66485	4224		
66486	4224		
66487	4224		
66488	4224		
66489	4224		
66490	4224		
66491	4224		
66492	4224		
66493	4224		
66494	4224		
66495	4224		
66496	4224		
66497	4224		
66498	4224		
66499	4224		
66500	4224		
66501	4224		
66502	4224		
66503	4224		
66504	4224		
66505	4224		
66506	4224		
66507	4224		
66508	4224		
66509	4224		
66510	4224		
66511	4224		
66512	4224		
66513	4224		
66514	4224		
66515	4224		
66516	4224		
66517	4224		
66518	4224		
66519	4224		
66520	4224		
66521	4224		
66522	4224		
66523	4224		
66524	4224		
66525	4224		
66526	4224		
66527	4224		
66528	4224		
66529	4224		
66530	4224		
66531	4224		
66532	4224		
66533	4224		
66534	4224		
66535	4224		
66536	4224		
66537	4224		
66538	4224		
66539	4224		
66540	4224		
66541	4224		
66542	4224		
66543	4224		
66544	4224		
66545	4224		
66546	4224		
66547	4224		
66548	4224		
66549	4224		
66550	4224		
66551	4224		
66552	4224		
66553	4224		
66554	4224		
66555	4224		
66556	4224		
66557	4224		
66558	4224		
66559	4224		
66560	4224		
66561	4224		
66562	4224		
66563	4224		
66564	4224		
66565	4224		
66566	4224		
66567	4224		
66568	4224		
66569	4224		
66570	4224		
66571	4224		
66572	4224		
66573	4224		
66574	4224		
66575	4224		
66576	4224		
66577	4224		
66578	4224		
66579	4224		
66580	4224		
66581	4224		
66582	4224		
66583	4224		
66584	4224		
66585	4224		
66586	4224		
66587	4224		
66588	4224		
66589	4224		
66590	4224		
66591	4224		
66592	4224		
66593	4224		
66594	4224		
66595	4224		
66596	4224		
66597	4224		
66598	4224		
66599	4224		
66600	4224		
66601	4224		
66602	4224		
66603	4224		
66604	4224		
66605	4224		
66606	4224		
66607	4224		
66608	4224		
66609	4224		
66610	4224		
66611	4224		
66612	4224		
66613	4224		
66614	4224		
66615	4224		
66616	4224		
66617	4224		
66618	4224		
66619	4224		
66620	4224		
66621	4224		
66622	4224		
66623	4224		
66624	4224		
66625	4224		
66626	4224		
66627	4224		
66628	4224		
66629	4224		
66630	4224		
66631	4224		
66632	4224		
66633	4224		
66634	4224		
66635	4224		
66636	4224		
66637	4224		
66638	4224		
66639	4224		
66640	4224		
66641	4224		
66642	4224		
66643	4224		
66644	4224		
66645	4224		
66646	4224		
66647	4224		
66648	4224		
66649	4224		
66650	4224		
66651	4224		
66652	4224		
66653	4224		
66654	4224		
66655	4224		
66656	4224		
66657	4224		
66658	4224		
66659	4224		
66660	4224		
66661	4224		
66662	4224		
66663	4224		
66664	4224		
66665	4224		
66666	4224		
66667	4224		
68694	2		
68695	2		
68696	2		
68697	2		
68698	2		
68699	2		
68700	2		
68701	2		
68702	2		
68703	2		
68704	2		
68705	2		
68706	2		
68707	2		
68708	2		
68709	2		
68710	2		
68711	2		
68712	2		
68713	2		
68714	2		
68715	2		
68716	2		
68717	2		
68718	2		
68719	2		
68720	2		
68721	2		
68722	2		
68723	2		
68724	2		
68725	2		
68726	2		
68727	2		
68728	2		
68729	2		
68730	2		
68731	2		
68732	2		
68733	2		
68734	2		
68735	2		
68736	2		
68737	2		
68738	2		
68739	2		
68740	2		
68741	2		
68742	2		
68743	2		
68744	2		
68745	2		
68746	2		
68747	2		
68748	2		
68749	2		
68750	2		
68751	2		
68752	2		
68753	2		
68754	2		
68755	2		
68756	2		
68757	2		
68758	2		
68759	2		
68760	2		
68761	2		
68762	2		
68763	2		
68764	2		
68765	2		
68766	2		
68767	2		
68768	2		
68769	2		
68770	2		
68771	2		
68772	2		
68773	2		
68774	2		
68775	2		
68776	2		
68777	2		
68778	2		
68779	2		
68780	2		
68781	2		
68782	2		
68783	2		
68784	2		
68785	2		
68786	2		
68787	2		
68788	2		
68789	2		
68790	2		
68791	2		
68792	2		
68793	2		
68794	2		
68795	2		
68796	2		
68797	2		
68798	2		
68799	2		
68800	2		
68801	2		
68802	2		
68803	2		
68804	2		
68805	2		
68806	2		
68807	2		
68808	2		
68809	2		
68810	2		
68811	2		
68812	2		
68813	2		
68814	2		
68815	2		
68816	2		
68817	2		
68818	2		
68819	2		
68820	2		
68821	2		
68822	2		
68823	2		
68824	2		
68825	2		
68826	2		
68827	2		
68828	2		
68829	2		
68830	2		
68831	2		
68832	2		
68833	2		
68834	2		
68835	2		
68836	2		
68837	2		
68838	2		
68839	2		
68840	2		
68841	2		
68842	2		
68843	2		
68844	2		
68845	2		
68846	2		
68847	2		
68848	2		
68849	2		
68850	2		
68851	2		
68852	2		
68853	2		
68854	2		
68855	2		
68856	2		
68857	2		
68858	2		
68859	2		
68860	2		
68861	2		
68862	2		
68863	2		
68864	2		
68865	2		
68866	2		
68867	2		
68868	2		
68869	2		
68870	2		
68871	2		
68872	2		
68873	2		
68874	2		
68875	2		
68876	2		
68877	2		
68878	2		
68879	2		
68880	2		
68881	2		
68882	2		
68883	2		
68884	2		
68885	2		
68886	2		
68887	2		
68888	2		
68889	2		
68890	2		
68891	2		
68892	2		
68893	2		
68894	2		
68895	2		
68896	2		
68897	2		
68898	2		
68899	2		
68900	2		
68901	2		
68902	2		
68903	2		
68904	2		
68905	2		
68906	2		
68907	2		
68908	2		
68909	2		
68910	2		
68911	2		
68912	2		
68913	2		
68914	2		
68915	2		
68916	2		
68917	2		
68918	2		
68919	2		
68920	2		
68921	2		
68922	2		
68923	2		
68924	2		
68925	2		
68926	2		
68927	2		
68928	2		
68929	2		
68930	2		
68931	2		
68932	2		
68933	2		
68934	2		
68935	2		
68936	2		
68937	2		
68938	2		
68939	2		
68940	2		
68941	2		
68942	2		
68943	2		
68944	2		
68945	2		
68946	2		
68947	2		
68948	2		
68949	2		
68950	2		
68951	2		
68952	2		
68953	2		
68954	2		
68955	2		
68956	2		
68957	2		
68958	2		
68959	2		
68960	2		
68961	2		
68962	2		
68963	2		
68964	2		
68965	2		
68966	2		
68967	2		
68968	2		
68969	2		
68970	2		
68971	2		
68972	2		
68973	2		
68974	2		
68975	2		
68976	2		
68977	2		
68978	2		
68979	2		
68980	2		
68981	2		
68982	2		
68983	2		
68984	2		
68985	2		
68986	2		
68987	2		
68988	2		
68989	2		
68990	2		
68991	2		
68992	2		
68993	2		
68994	2		
68995	2		
68996	2		
68997	2		
68998	2		
68999	2		
69000	2		
69001	2		
69002	2		
69003	2		
69004	2		
69005	2		
69006	2		
69007	2		
69008	2		
69009	2		
69010	2		
69011	2		
69012	2		
69013	2		
69014	2		
69015	2		
69016	2		
69017	2		
69018	2		
69019	2		
69020	2		
69021	2		
69022	2		
69023	2		
69024	2		
69025	2		
69026	2		
69027	2		
69028	2		
69029	2		
69030	2		
69031	2		
69032	2		
69033	2		
69034	2		
69035	2		
69036	2		
69037	2		
69038	2		
69039	2		
69040	2		
69041	2		
69042	2		
69043	2		
69044	2		
69045	2		
69046	2		
69047	2		
69048	2		
69049	2		
69050	2		
69051	2		
69052	2		
69053	2		
69054	2		
69055	2		
69056	2		
69057	2		
69058	2		
69059	2		
69060	2		
69061	2		
69062	2		
69063	2		
69064	2		
69065	2		
69066	2		
69067	2		
69068	2		
69069	2		
69070	2		
69071	2		
69072	2		
69073	2		
69074	2		
69075	2		
69076	2		
69077	2		
69078	2		
69079	2		
69080	2		
69081	2		
69082	2		
69083	2		
69084	2		
69085	2		
69086	2		
69087	2		
69088	2		
69089	2		
69090	2		
69091	2		
69092	2		
69093	2		
69094	2		
69095	2		
69096	2		
69097	2		
69098	2		
69099	2		
69100	2		
69101	2		
69102	2		
69103	2		
69104	2		
69105	2		
69106	2		
69107	2		
69108	2		
69109	2		
69110	2		
69111	2		
69112	2		
69113	2		
69114	2		
69115	2		
69116	2		
69117	2		
69118	2		
69119	2		
69120	2		
69121	2		
69122	2		
69123	2		
69124	2		
69125	2		
69126	2		
69127	2		
69128	2		
69129	2		
69130	2		
69131	2		
69132	2		
69133	2		
69134	2		
69135	2		
69136	2		
69137	2		
69138	2		
69139	2		
69140	2		
69141	2		
69142	2		
69143	2		
69144	2		
69145	2		
69146	2		
69147	2		
69148	2		
69149	2		
69150	2		
69151	2		
69152	2		
69153	2		
69154	2		
69155	2		
69156	2		
69157	2		
69158	2		
69159	2		
69160	2		
69161	2		
69162	2		
69163	2		
69164	2		
69165	2		
69166	2		
69167	2		
69168	2		
69169	2		
69170	2		
69171	2		
69172	2		
69173	2		
69174	2		
69175	2		
69176	2		
69177	2		
69178	2		
69179	2		
69180	2		
69181	2		
69182	2		
69183	2		
69184	2		
69185	2		
69186	2		
69187	2		
69188	2		
69189	2		
69190	2		
69191	2		
69192	2		
69193	2		
69194	2		
69195	2		
69196	2		
69197	2		
69198	2		
69199	2		
69200	2		
69201	2		
69202	2		
69203	2		
69204	2		
69205	2		
69206	2		
69207	2		
69208	2		
69209	2		
69210	2		
69211	2		
69212	2		
69213	2		
69214	2		
69215	2		
69216	2		
69217	2		
69218	2		
69219	2		
69220	2		
69221	2		
69222	2		
69223	2		
69224	2		
69225	2		
69226	2		
69227	2		
69228	2		
69229	2		
69230	2		
69231	2		
69232	2		
69233	2		
69234	2		
69235	2		
69236	2		
69237	2		
69238	2		
69239	2		
69240	2		
69241	2		
69242	2		
69243	2		
69244	2		
69245	2		
69246	2		
69247	2		
69248	2		
69249	2		
69250	2		
69251	2		
69252	2		
69253	2		
69254	2		
69255	2		
69256	2		
69257	2		
69258	2		
69259	2		
69260	2		
69261	2		
69262	2		
69263	2		
69264	2		
69265	2		
69266	2		
69267	2		
69268	2		
69269	2		
69270	2		
69271	2		
69272	2		
69273	2		
69274	2		
69275	2		
69276	2		
69277	2		
69278	2		
69279	2		
69280	2		
69281	2		
69282	2		
69283	2		
69284	2		
69285	2		
69286	2		
69287	2		
69288	2		
69289	2		
69290	2		
69291	2		
69292	2		
69293	2		
69294	2		
69295	2		
69296	2		
69297	2		
69298	2		
69299	2		
69300	2		
69301	2		
69302	2		
69303	2		
69304	2		
69305	2		
69306	2		
69307	2		
69308	2		
69309	2		
69310	2		
69311	2		
69312	2		
69313	2		
69314	2		
69315	2		
69316	2		
69317	2		
69318	2		
69319	2		
69320	2		
69321	2		
69322	2		
69323	2		
69324	2		
69325	2		
69326	2		
69327	2		
69328	2		
69329	2		
69330	2		
69331	2		
69332	2		
69333	2		
69334	2		
69335	2		
69336	2		
69337	2		
69338	2		
69339	2		
69340	2		
69341	2		
69342	2		
69343	2		
69344	2		
69345	2		
69346	2		
69347	2		
